id,Player,PTS,FGM,FGA,F3GM,F3GA,FTM,FTA,Oreb,DR,TR,AST,TOV,BS,EFF,OE,TS,eFG,PPP
94,ルーク・エヴァンス,10.5,4.25,9,0.25,1.25,1.75,3.25,1.75,6.25,8,1.75,1,0.5,14.25,1.225,50.3355704697987,0.486111111111111,0.918635170603675
95,レイヴォンテ・ライス,19.9803921568627,6.13725490196079,13.5882352941176,1.41176470588235,4.15686274509804,6.29411764705882,7.50980392156863,1.29411764705882,3.86274509803922,5.15686274509804,2.72549019607843,1.45098039215686,0.294117647058824,23.2156862745098,1.37857142857143,59.1396601355743,0.503607503607504,1.0892337951086
96,レオ・ライオンズ,15.7551020408163,5.6734693877551,10.9591836734694,1.42857142857143,3.51020408163265,2.97959183673469,3.61224489795918,0.877551020408163,6.14285714285714,7.02040816326531,3.61224489795918,2.06122448979592,0.183673469387755,20.0816326530612,1.22927461139896,62.7764767109029,0.582867783985102,1.07839302676426
97,レジナルド・ベクトン,11.0754716981132,4.73584905660377,8.05660377358491,0.018867924528302,0.075471698113208,1.58490566037736,3.37735849056604,3.15094339622641,5.30188679245283,8.45283018867925,1.60377358490566,1.88679245283019,0.830188679245283,15.1320754716981,1.51011235955056,58.0314773805758,0.588992974238876,0.969030639197042
98,ロスコ・アレン,17.0740740740741,5.90740740740741,12.3518518518519,0.962962962962963,3.18518518518519,4.2962962962963,5.57407407407407,1.88888888888889,5.5,7.38888888888889,2.44444444444444,1.87037037037037,0.259259259259259,21.3888888888889,1.32080200501253,57.6653657560292,0.517241379310345,1.02394384967349
99,ロバート・カーター,17.4222222222222,6.57777777777778,14.4666666666667,1.82222222222222,5.71111111111111,2.44444444444444,3.46666666666667,1.26666666666667,6.51111111111111,7.77777777777778,3.22222222222222,1.86666666666667,0.911111111111111,20.5333333333333,1.12879708383961,54.4716802845867,0.517665130568356,0.975561196555672
100,三ツ井利也,2.9375,0.979166666666667,2.58333333333333,0.5625,2.02083333333333,0.416666666666667,0.5,0.520833333333333,2.1875,2.70833333333333,0.645833333333333,0.354166666666667,0.104166666666667,3.1875,1.17006802721088,52.3929845422117,0.487903225806452,0.930324623911322
101,上澤俊喜,0.727272727272727,0.181818181818182,0.818181818181818,0,0.272727272727273,0.363636363636364,0.363636363636364,0,0.090909090909091,0.090909090909091,0.272727272727273,0.363636363636364,0.090909090909091,-0.181818181818182,0.6875,37.1747211895911,0.222222222222222,0.542005420054201
102,下山貴裕,0.6,0.3,1.5,0,0,0,0,0.2,0.2,0.4,0.2,0.4,0.1,-2,0.421052631578947,20,0.2,0.31578947368421
103,並里成,8.26,3.46,8.14,0.52,1.64,0.82,1.18,0.26,1.12,1.38,3.94,1.44,0.04,7.82,0.920060331825037,47.6949371766445,0.457002457002457,0.817886565272497
104,中務敏宏,0.568627450980392,0.196078431372549,0.450980392156863,0.156862745098039,0.372549019607843,0.019607843137255,0.058823529411765,0.019607843137255,0.117647058823529,0.137254901960784,0.058823529411765,0.019607843137255,0,0.411764705882353,1.23076923076923,59.6217105263158,0.608695652173913,1.14533965244866
105,中山拓哉,6.75,2.5,6.17857142857143,0.392857142857143,1.53571428571429,1.35714285714286,1.875,1.14285714285714,2.35714285714286,3.5,3.16071428571429,1.39285714285714,0,9.10714285714286,1.03351955307263,48.1896991330954,0.436416184971098,0.803913228413441
106,中村拓人,0.384615384615385,0.153846153846154,0.769230769230769,0,0.153846153846154,0.076923076923077,0.153846153846154,0.076923076923077,0,0.076923076923077,0.384615384615385,0.307692307692308,0,-0.230769230769231,0.555555555555555,22.9779411764706,0.2,0.336021505376344
107,中村浩陸,4.33333333333333,1.59259259259259,4.16666666666667,0.759259259259259,2.38888888888889,0.388888888888889,0.537037037037037,0.259259259259259,0.703703703703704,0.962962962962963,1.90740740740741,0.759259259259259,0.037037037037037,3.24074074074074,0.949295774647887,49.2092866756393,0.473333333333333,0.839431769263883
108,中東泰斗,4.8,1.85,4.55,0.425,1.775,0.675,1.05,0.775,1.9,2.675,1.85,0.825,0.275,5.825,1.03100775193798,47.8850758180367,0.453296703296703,0.822340243275655
109,中野司,8.08474576271187,2.66101694915254,6.32203389830509,1.50847457627119,3.94915254237288,1.25423728813559,1.50847457627119,0.525423728813559,1.30508474576271,1.83050847457627,0.661016949152542,0.644067796610169,0.067796610169492,5.83050847457627,1.23150357995227,57.8658773291926,0.540214477211796,1.05962324506842
110,久保田義章,2.28070175438596,0.701754385964912,1.84210526315789,0.175438596491228,0.56140350877193,0.701754385964912,0.842105263157895,0.210526315789474,0.68421052631579,0.894736842105263,1.64912280701754,0.807017543859649,0,2.98245614035088,0.96137339055794,51.5382175705677,0.428571428571429,0.755287009063444
111,五十嵐圭,7.33333333333333,2.41666666666667,5.66666666666667,1.375,3.89583333333333,1.125,1.29166666666667,0.3125,1.77083333333333,2.08333333333333,3.9375,1.97916666666667,0.0625,8.3125,1,58.8078053996258,0.547794117647059,0.892766561834229
112,井上宗一郎,1.6,0.466666666666667,1.8,0.2,0.933333333333333,0.466666666666667,0.533333333333333,0.333333333333333,1.06666666666667,1.4,0.066666666666667,0.133333333333333,0,1.13333333333333,1,39.3184796854522,0.314814814814815,0.738007380073801
113,井上裕介,1.38,0.5,1.28,0.36,0.9,0.02,0.08,0.06,0.34,0.4,0.12,0.1,0.04,0.78,1.04166666666667,52.463503649635,0.53125,0.975127190503109
114,今川友哲,2.83636363636364,1.12727272727273,2.21818181818182,0.090909090909091,0.545454545454545,0.490909090909091,0.636363636363636,1.03636363636364,0.854545454545455,1.89090909090909,0.545454545454545,0.563636363636364,0.018181818181818,2.01818181818182,1.47619047619048,56.7685589519651,0.528688524590164,0.926365795724466
115,今村佳太,9.75,3.46428571428571,8.66071428571429,1.75,5.01785714285714,1.07142857142857,1.375,0.607142857142857,1.71428571428571,2.32142857142857,1.58928571428571,1.17857142857143,0.089285714285714,7,1.04785478547855,52.6133209990749,0.501030927835052,0.933524825605252
116,伊藤大司,0.728813559322034,0.271186440677966,1.30508474576271,0.084745762711864,0.627118644067797,0.101694915254237,0.169491525423729,0.203389830508475,0.338983050847458,0.542372881355932,0.508474576271186,0.23728813559322,0,0.305084745762712,0.669724770642202,26.4127764127764,0.24025974025974,0.450733752620545
117,伊藤達哉,4.875,2.08333333333333,5.25,0.1875,1.02083333333333,0.520833333333333,0.854166666666667,0.291666666666667,1.16666666666667,1.45833333333333,4.35416666666667,1.77083333333333,0.020833333333333,6.10416666666667,0.832706766917293,43.3269145311806,0.41468253968254,0.659080666967102
118,伊藤領,0,0,0.111111111111111,0,0,0,0.222222222222222,0,0,0,0.111111111111111,0.222222222222222,0,-0.333333333333333,0.25,0,0,0
119,伊藤駿,2.23214285714286,0.964285714285714,2.44642857142857,0.107142857142857,0.303571428571429,0.196428571428571,0.267857142857143,0.339285714285714,0.696428571428571,1.03571428571429,1.58928571428571,0.732142857142857,0.017857142857143,2.67857142857143,0.862903225806451,43.5236768802228,0.416058394160584,0.677139761646804
120,佐土原遼,3.5625,1.375,3.5625,0.1875,1.1875,0.625,0.9375,0.3125,0.8125,1.125,0.8125,0.5625,0,2.6875,0.945945945945946,44.811320754717,0.412280701754386,0.785123966942149
121,佐藤公威,3.61111111111111,1.25925925925926,3.72222222222222,0.796296296296296,2.35185185185185,0.296296296296296,0.296296296296296,0.148148148148148,1.07407407407407,1.22222222222222,0.962962962962963,0.62962962962963,0.018518518518519,2.11111111111111,0.885304659498208,46.8659873101327,0.445273631840796,0.805651958353991
122,佐藤卓磨,4.35185185185185,1.55555555555556,3.24074074074074,0.611111111111111,1.66666666666667,0.62962962962963,0.777777777777778,0.777777777777778,0.925925925925926,1.7037037037037,0.944444444444444,0.537037037037037,0.203703703703704,3.85185185185185,1.34272300469484,60.7297911928882,0.574285714285714,1.05627472132327
123,佐藤託矢,0.380952380952381,0.095238095238095,0.214285714285714,0.023809523809524,0.071428571428572,0.166666666666667,0.285714285714286,0.047619047619048,0.190476190476191,0.238095238095238,0.047619047619048,0.095238095238095,0.023809523809524,0.095238095238095,1.38461538461538,56.0224089635854,0.5,0.87527352297593
124,保岡龍斗,6.17543859649123,2.07017543859649,6.2280701754386,0.771929824561403,3.21052631578947,1.26315789473684,1.71929824561404,0.43859649122807,1.19298245614035,1.63157894736842,1.6140350877193,1.29824561403509,0.105263157894737,3.75438596491228,0.89516129032258,44.207776549784,0.394366197183099,0.745573159366263
125,兪龍海,0.733333333333333,0.333333333333333,0.666666666666667,0,0.133333333333333,0.066666666666667,0.2,0,0.533333333333333,0.533333333333333,0.266666666666667,0.133333333333333,0.133333333333333,1.06666666666667,0.9375,48.5865724381626,0.5,0.825825825825826
126,八村阿蓮,1.54545454545455,0.727272727272727,2.18181818181818,0,0.636363636363636,0.090909090909091,0.454545454545455,0.636363636363636,0.636363636363636,1.27272727272727,0.181818181818182,0.272727272727273,0.090909090909091,0.090909090909091,0.863636363636364,32.442748091603,0.333333333333333,0.582191780821918
127,内海慎吾,0.75,0.25,0.583333333333333,0.166666666666667,0.458333333333333,0.083333333333333,0.125,0.041666666666667,0.125,0.166666666666667,0.125,0.083333333333333,0,0.291666666666667,1.16666666666667,58.7467362924282,0.571428571428571,1.03926096997691
128,内田旦人,3.35714285714286,1.25,3,0.785714285714286,1.96428571428571,0.071428571428572,0.071428571428572,0.214285714285714,0.571428571428571,0.785714285714286,0.428571428571429,0.464285714285714,0,1.35714285714286,1.02912621359223,55.3722902921772,0.547619047619048,0.960359624029424
129,前田怜緒,4.74137931034483,1.77586206896552,3.63793103448276,0.362068965517241,1.20689655172414,0.827586206896552,1.27586206896552,0.775862068965517,1.03448275862069,1.81034482758621,1,0.620689655172414,0.137931034482759,4.43103448275862,1.28076923076923,56.4542617835441,0.537914691943128,0.983688653598512
130,前田悟,9.43333333333333,3.15,7.28333333333333,1.83333333333333,4.63333333333333,1.3,1.78333333333333,0.55,2.08333333333333,2.63333333333333,0.966666666666667,0.7,0.2,8.03333333333333,1.23809523809524,58.4614113369691,0.558352402745995,1.07588199513382
131,加藤寿一,0.254545454545454,0.090909090909091,0.4,0.036363636363636,0.2,0.036363636363636,0.054545454545455,0.036363636363636,0.090909090909091,0.127272727272727,0.054545454545455,0.018181818181818,0,-0.109090909090909,0.708333333333333,30.0171526586621,0.272727272727273,0.575657894736842
132,北原秀明,2.46666666666667,1,3.93333333333333,0.333333333333333,1.73333333333333,0.133333333333333,0.266666666666667,0.133333333333333,0.6,0.733333333333333,0.466666666666667,0.333333333333333,0,-1.4,0.63768115942029,30.4476629361422,0.296610169491526,0.562652068126521
133,北川弘,5.25,1.81666666666667,5.83333333333333,0.916666666666667,3.28333333333333,0.7,0.95,0.183333333333333,1.33333333333333,1.51666666666667,3.91666666666667,1.73333333333333,0.1,3.98333333333333,0.811209439528024,41.991041911059,0.39,0.657510227936879
134,原修太,6.26315789473684,2.35087719298246,5.08771929824561,1.05263157894737,2.52631578947368,0.508771929824561,0.736842105263158,0.31578947368421,1.15789473684211,1.47368421052632,1.91228070175439,0.754385964912281,0.12280701754386,5.40350877192982,1.09905660377359,57.864367219917,0.56551724137931,1.01570501877774
135,古川孝敏,9.11864406779661,3.3728813559322,7.98305084745763,1,2.5593220338983,1.3728813559322,1.50847457627119,0.23728813559322,1.67796610169492,1.91525423728814,1.57627118644068,0.88135593220339,0.016949152542373,7.57627118644068,1.04817275747508,52.7285557472166,0.485138004246284,0.957022911626583
136,古野拓巳,3.75925925925926,1.2037037037037,3.31481481481481,0.703703703703704,2.01851851851852,0.648148148148148,0.740740740740741,0.537037037037037,0.796296296296296,1.33333333333333,4.01851851851852,1.57407407407407,0,4.88888888888889,0.929203539823008,51.6276703967447,0.46927374301676,0.720880681818182
137,合田怜,3,1.16666666666667,2.66666666666667,0.5,1.66666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667,0.833333333333333,1.5,0.666666666666667,0,2.83333333333333,0.964285714285714,54.7445255474453,0.53125,0.880626223091977
138,吉井裕鷹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,喜多川修平,4.08333333333333,1.38333333333333,3.78333333333333,0.783333333333333,2.18333333333333,0.533333333333333,0.666666666666667,0.2,0.683333333333333,0.883333333333333,0.366666666666667,0.116666666666667,0.033333333333333,2.16666666666667,1.09426229508197,50.0817661488144,0.469162995594714,0.973767885532591
140,土屋アリスター時生,0.341463414634146,0.146341463414634,0.341463414634146,0,0,0.048780487804878,0.073170731707317,0.073170731707317,0.048780487804878,0.121951219512195,0.073170731707317,0.024390243902439,0,0.219512195121951,1.13333333333333,45.6919060052219,0.428571428571429,0.857843137254902
141,坂本聖芽,3.27272727272727,1.18181818181818,2.72727272727273,0.181818181818182,0.545454545454545,0.727272727272727,0.818181818181818,0.181818181818182,0.454545454545455,0.636363636363636,0.090909090909091,0.636363636363636,0,1.81818181818182,1.02777777777778,53.0035335689046,0.466666666666667,0.87890625
142,城宝匡史,1.66666666666667,0.55,1.66666666666667,0.45,1.38333333333333,0.116666666666667,0.2,0.133333333333333,0.283333333333333,0.416666666666667,0.333333333333333,0.216666666666667,0,0.8,0.96,47.4924012158055,0.465,0.84545147108556
143,増子匠,1.37037037037037,0.481481481481482,1.59259259259259,0.296296296296296,0.888888888888889,0.111111111111111,0.185185185185185,0,0.481481481481482,0.481481481481482,0.259259259259259,0.481481481481482,0,0.851851851851852,0.698412698412699,40.929203539823,0.395348837209302,0.63573883161512
144,増田啓介,5.01694915254237,1.77966101694915,4.08474576271186,0.406779661016949,1.50847457627119,1.05084745762712,1.35593220338983,0.440677966101695,1.01694915254237,1.45762711864407,0.966101694915254,0.796610169491525,0.050847457627119,3.83050847457627,1.10658307210031,53.584359160029,0.485477178423237,0.915841584158416
145,多嶋朝飛,7.13559322033898,2.40677966101695,6.66101694915254,1.01694915254237,3.22033898305085,1.30508474576271,1.52542372881356,0.474576271186441,1.10169491525424,1.57627118644068,3.59322033898305,1.59322033898305,0.050847457627119,6.79661016949153,0.943368107302534,48.6592695330559,0.43765903307888,0.799468287124952
146,多田武史,2.91379310344828,1.06896551724138,3.08620689655172,0.724137931034483,2.17241379310345,0.051724137931035,0.051724137931035,0.172413793103448,0.310344827586207,0.482758620689655,0.241379310344828,0.206896551724138,0.017241379310345,1.27586206896552,0.938461538461538,46.8611357586513,0.463687150837989,0.878743760399334
147,大倉颯太,4.75,1.5,3.25,0.75,1.5,1,1.25,0.5,0,0.5,2.75,1,0,5.25,1.15384615384615,62.5,0.576923076923077,0.989583333333333
148,大塚裕土,3.47457627118644,1.15254237288136,3.32203389830508,0.915254237288135,2.67796610169492,0.254237288135593,0.440677966101695,0.152542372881356,0.406779661016949,0.559322033898305,0.694915254237288,0.338983050847458,0,1.6271186440678,0.991935483870967,49.4118781334362,0.484693877551021,0.90133661625044
149,大宮宏正,0.777777777777778,0.333333333333333,0.666666666666667,0.111111111111111,0.333333333333333,0,0,0,0,0,0,0.111111111111111,0,0.222222222222222,1,58.3333333333333,0.583333333333333,1
150,大崎裕太,5.64285714285714,2.16666666666667,6.07142857142857,0.904761904761905,3.35714285714286,0.404761904761905,0.619047619047619,0.404761904761905,2.11904761904762,2.52380952380952,3.04761904761905,1.61904761904762,0.023809523809524,5.19047619047619,0.841013824884793,44.4753040084071,0.431372549019608,0.7086472909939
151,大庭岳輝,0.454545454545455,0.163636363636364,0.472727272727273,0.127272727272727,0.418181818181818,0,0,0.036363636363636,0.036363636363636,0.072727272727273,0.054545454545455,0.036363636363636,0,0.218181818181818,0.96551724137931,48.0769230769231,0.480769230769231,0.892857142857143
152,大浦颯太,7.10169491525424,2.50847457627119,6.59322033898305,1.11864406779661,3.30508474576271,0.966101694915254,1.23728813559322,0.491525423728814,1.01694915254237,1.50847457627119,2.83050847457627,1.27118644067797,0.050847457627119,6.28813559322034,0.973421926910299,49.7482902735562,0.465295629820051,0.844553736999113
153,大矢孝太朗,0.86,0.28,0.58,0.02,0.08,0.28,0.42,0.12,0.34,0.46,0.08,0.08,0.16,0.76,1.51612903225806,56.2238493723849,0.5,1.01799242424242
154,太田敦也,4.40677966101695,1.77966101694915,4,0.016949152542373,0.033898305084746,0.830508474576271,1.13559322033898,0.864406779661017,1.94915254237288,2.8135593220339,0.847457627118644,0.542372881355932,0.220338983050847,3.79661016949153,1.16104868913858,48.9679071869821,0.447033898305085,0.874008336694904
155,宇都直輝,10.4,3.91666666666667,7.53333333333333,0.083333333333333,0.333333333333333,2.48333333333333,3.08333333333333,0.716666666666667,1.61666666666667,2.33333333333333,3.81666666666667,2,0.116666666666667,12.35,1.12532981530343,58.4926884139483,0.525442477876106,0.955004591368228
156,安藤周人,8.92156862745098,3.15686274509804,7.3921568627451,1.52941176470588,4.25490196078431,1.07843137254902,1.31372549019608,0.313725490196078,1.98039215686275,2.29411764705882,1.98039215686275,1.2156862745098,0.215686274509804,8.01960784313726,1.06106870229008,55.9683133241488,0.530503978779841,0.971226092896175
157,安藤誓哉,10.3214285714286,3.73214285714286,8.64285714285714,1.41071428571429,3.58928571428571,1.44642857142857,1.78571428571429,0.375,1.375,1.75,3.92857142857143,1.44642857142857,0.017857142857143,10,1.04450261780105,54.7348484848485,0.513429752066116,0.949096880131363
158,富樫勇樹,13.8070175438597,4.75438596491228,11.5614035087719,2.43859649122807,6.3859649122807,1.85964912280702,2.24561403508772,0.280701754385965,1.26315789473684,1.54385964912281,5.6140350877193,2,0.087719298245614,13.1578947368421,1.02785515320334,55.0103450204105,0.516691957511381,0.948970240679111
159,寺園脩斗,6.59322033898305,2.47457627118644,6.20338983050848,0.76271186440678,2.28813559322034,0.88135593220339,1.06779661016949,0.389830508474576,1.23728813559322,1.6271186440678,2.49152542372881,0.983050847457627,0,4.6271186440678,0.978102189781022,49.4005892512445,0.460382513661202,0.861152926591694
160,寺嶋良,8.12727272727273,3.18181818181818,7.12727272727273,0.454545454545455,1.45454545454545,1.30909090909091,1.61818181818182,0.436363636363636,1.87272727272727,2.30909090909091,3.16363636363636,1.30909090909091,0.054545454545455,7.98181818181818,1.0114006514658,51.8369050932369,0.478316326530612,0.88838540424517
161,小原翼,0.636363636363636,0.272727272727273,0.581818181818182,0.072727272727273,0.145454545454545,0.018181818181818,0.018181818181818,0.2,0.236363636363636,0.436363636363636,0.054545454545455,0.236363636363636,0.018181818181818,0.109090909090909,1.02702702702703,53.9457459926017,0.53125,0.77024647887324
162,小島元基,4.32142857142857,1.5,3.25,0.857142857142857,1.85714285714286,0.464285714285714,0.678571428571429,0.339285714285714,0.607142857142857,0.946428571428571,2.73214285714286,0.857142857142857,0.017857142857143,5.17857142857143,1.08516483516484,60.889694041868,0.593406593406593,0.980869001297017
163,小林遥太,2.03571428571429,0.714285714285714,1.53571428571429,0.232142857142857,0.517857142857143,0.375,0.642857142857143,0.5,0.607142857142857,1.10714285714286,1.26785714285714,0.428571428571429,0.035714285714286,2.94642857142857,1.20915032679739,55.9701492537313,0.540697674418605,0.905912269548633
164,小酒部泰暉,6.52173913043478,2.15217391304348,4.8695652173913,0.91304347826087,2.21739130434783,1.30434782608696,1.56521739130435,0.456521739130435,1.02173913043478,1.47826086956522,1.76086956521739,1,0.021739130434783,6.04347826086957,1.15454545454545,58.6670838548185,0.535714285714286,0.994431185361973
165,小野寺祥太,1.16666666666667,0.388888888888889,0.944444444444444,0.194444444444444,0.555555555555556,0.194444444444444,0.333333333333333,0.277777777777778,0.25,0.527777777777778,0.25,0.305555555555556,0.027777777777778,0.444444444444444,1.15909090909091,53.4623217922607,0.514705882352941,0.835322195704057
166,小野龍猛,3.69230769230769,1.36538461538462,3.73076923076923,0.365384615384615,1.69230769230769,0.596153846153846,0.942307692307692,0.730769230769231,1.71153846153846,2.44230769230769,0.576923076923077,0.519230769230769,0.096153846153846,3.38461538461538,1.04225352112676,44.5351642234181,0.414948453608247,0.79155672823219
167,小阪彰久,0.7,0.3,0.833333333333333,0,0.116666666666667,0.1,0.3,0.283333333333333,0.566666666666667,0.85,0.25,0.4,0.15,-0.05,0.791666666666667,36.2569060773481,0.36,0.5126953125
168,山下泰弘,3.37931034482759,1.29310344827586,3.27586206896552,0.5,1.44827586206897,0.293103448275862,0.413793103448276,0.327586206896552,1.37931034482759,1.70689655172414,2.62068965517241,0.586206896551724,0.086206896551724,5.18965517241379,0.974789915966386,48.8631830873554,0.471052631578947,0.835607094133697
169,山内盛久,3.25925925925926,1.18518518518519,3.64814814814815,0.388888888888889,1.38888888888889,0.5,0.574074074074074,0.296296296296296,0.833333333333333,1.12962962962963,2.27777777777778,1.11111111111111,0.018518518518519,2.46296296296296,0.821428571428571,41.7774401823016,0.378172588832487,0.650310375406444
170,山口祐希,0.403508771929825,0.140350877192982,0.350877192982456,0.035087719298246,0.087719298245614,0.087719298245614,0.105263157894737,0.087719298245614,0.175438596491228,0.263157894736842,0.192982456140351,0.157894736842105,0,0.43859649122807,0.971428571428572,50.7950530035336,0.45,0.72692793931732
171,山口颯斗,8.59259259259259,3.07407407407407,7.40740740740741,0.814814814814815,2.66666666666667,1.62962962962963,2.11111111111111,0.555555555555556,2.96296296296296,3.51851851851852,0.851851851851852,1.07407407407407,0.148148148148148,7.22222222222222,1.07594936708861,51.5372312066821,0.47,0.913098236775819
172,山本エドワード,5.11538461538462,1.69230769230769,5.11538461538462,1.38461538461538,4.09615384615385,0.346153846153846,0.403846153846154,0.307692307692308,1.05769230769231,1.36538461538462,1.63461538461538,0.769230769230769,0,3.5,0.936,48.3214649033571,0.466165413533835,0.8438015480269
173,山本柊輔,0.714285714285714,0.232142857142857,0.892857142857143,0.017857142857143,0.285714285714286,0.232142857142857,0.339285714285714,0.125,0.196428571428571,0.321428571428571,0.410714285714286,0.392857142857143,0,0.196428571428571,0.715909090909091,34.2700479780672,0.27,0.497760079641613
174,山本浩太,1.14285714285714,0.571428571428571,1.85714285714286,0,0.285714285714286,0,0,0.571428571428571,1.57142857142857,2.14285714285714,0.142857142857143,0.428571428571429,0.142857142857143,1.14285714285714,0.692307692307692,30.7692307692308,0.307692307692308,0.5
175,岡本飛竜,2.67924528301887,0.943396226415094,2.64150943396226,0.377358490566038,1.05660377358491,0.415094339622642,0.433962264150943,0.207547169811321,0.886792452830189,1.09433962264151,1.69811320754717,0.943396226415094,0,2.73584905660377,0.862453531598513,47.2954969357847,0.428571428571429,0.709574255446732
176,岡田侑大,9.51724137931035,3.43103448275862,7.63793103448276,1.39655172413793,3.18965517241379,1.25862068965517,1.6551724137931,0.379310344827586,1.46551724137931,1.8448275862069,2,1.20689655172414,0.068965517241379,7.37931034482759,1.1004942339374,56.8790701508532,0.540632054176072,0.994164685541388
177,岡田慎吾,2.64444444444444,1.08888888888889,3.13333333333333,0.333333333333333,1.73333333333333,0.133333333333333,0.155555555555556,0.755555555555556,1.91111111111111,2.66666666666667,1.42222222222222,0.288888888888889,0.022222222222222,4.02222222222222,0.994565217391304,41.2965019433648,0.400709219858156,0.757575757575758
178,岸本隆一,8.625,2.91071428571429,7.03571428571429,1.94642857142857,5.03571428571429,0.857142857142857,1.05357142857143,0.267857142857143,1.48214285714286,1.75,2.53571428571429,0.964285714285714,0.017857142857143,7.28571428571429,1.08695652173913,57.5054767120678,0.552030456852792,1.01907333952232
179,川嶋勇人,9.48214285714286,3.42857142857143,8.375,1.28571428571429,3.76785714285714,1.33928571428571,1.96428571428571,0.303571428571429,1.41071428571429,1.71428571428571,3.85714285714286,1.5,0.125,10.0178571428571,0.993351063829787,51.3142636258214,0.486140724946695,0.882939807116728
180,川村卓也,6.9811320754717,2.49056603773585,5.26415094339623,1.35849056603774,3,0.641509433962264,0.792452830188679,0.320754716981132,1.90566037735849,2.22641509433962,2.41509433962264,0.660377358490566,0.075471698113208,8.26415094339623,1.17176470588235,62.1890547263682,0.602150537634409,1.11284889316651
181,常田耕平,0,0,0.375,0,0.125,0,0,0.125,0.125,0.25,0,0,0,-0.25,0,0,0,0
182,平岩玄,0.052631578947369,0.026315789473684,0.078947368421053,0,0,0,0.052631578947369,0,0.026315789473684,0.026315789473684,0.052631578947369,0,0,-0.105263157894737,0.8,25.7731958762887,0.333333333333333,0.515463917525773
183,広瀬健太,4.10169491525424,1.27118644067797,4.08474576271186,0.423728813559322,1.61016949152542,1.13559322033898,1.61016949152542,0.864406779661017,1.40677966101695,2.27118644067797,1.61016949152542,1.10169491525424,0.220338983050847,3.32203389830508,0.962857142857143,42.7864214992928,0.363070539419087,0.695802185163887
184,張本天傑,5,1.68627450980392,3.49019607843137,0.96078431372549,2.15686274509804,0.666666666666667,0.784313725490196,0.392156862745098,1.25490196078431,1.64705882352941,0.823529411764706,0.607843137254902,0.176470588235294,4.52941176470588,1.28571428571429,65.1840490797546,0.620786516853933,1.12533097969991
185,後藤翔平,2.16363636363636,0.8,1.67272727272727,0.254545454545454,0.672727272727273,0.309090909090909,0.454545454545455,0.363636363636364,0.709090909090909,1.07272727272727,0.727272727272727,0.309090909090909,0,2.92727272727273,1.23255813953488,57.7669902912622,0.554347826086957,0.991666666666667
186,星川堅信,0.333333333333333,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0.166666666666667,0,0,0.333333333333333,1,50,0.5,1
187,星野曹樹,0.828571428571429,0.314285714285714,0.714285714285714,0.085714285714286,0.371428571428571,0.114285714285714,0.171428571428571,0.085714285714286,0.314285714285714,0.4,0.142857142857143,0.028571428571429,0,0.8,1.21428571428571,52.4602026049204,0.5,1.01256983240223
188,晴山ケビン,8.30357142857143,2.64285714285714,6.42857142857143,1.96428571428571,5.03571428571429,1.05357142857143,1.21428571428571,0.892857142857143,2.01785714285714,2.91071428571429,0.75,0.589285714285714,0.053571428571429,7.375,1.31688311688312,59.6276159212146,0.563888888888889,1.09949872316277
189,會田圭佑,0.882352941176471,0.323529411764706,0.882352941176471,0.147058823529412,0.411764705882353,0.088235294117647,0.117647058823529,0.088235294117647,0.441176470588235,0.529411764705882,0.823529411764706,0.294117647058824,0,1.35294117647059,0.892307692307692,47.2292191435768,0.45,0.718390804597701
190,朝山正悟,8.70909090909091,3.07272727272727,7.01818181818182,1.47272727272727,3.65454545454545,1.09090909090909,1.25454545454545,0.290909090909091,1.87272727272727,2.16363636363636,2.16363636363636,1.21818181818182,0.054545454545455,7.78181818181818,1.07553956834532,57.5223364396196,0.542746113989637,0.990979808010592
191,木下誠,2.18367346938775,0.857142857142857,2.08163265306122,0.285714285714286,0.897959183673469,0.183673469387755,0.285714285714286,0.102040816326531,0.306122448979592,0.408163265306122,0.469387755102041,0.530612244897959,0.040816326530612,0.918367346938775,0.89041095890411,49.4637573964497,0.480392156862745,0.797555158020274
192,杉浦佑成,5.96666666666667,2.2,6.21666666666667,1.03333333333333,3.41666666666667,0.533333333333333,0.716666666666667,0.333333333333333,1.7,2.03333333333333,1.18333333333333,0.916666666666667,0.066666666666667,4.38333333333333,0.895615866388309,45.6725862420902,0.436997319034853,0.801038217130583
193,村上駿斗,5.13559322033898,2.01694915254237,4.76271186440678,0.406779661016949,1.50847457627119,0.694915254237288,1,0.627118644067797,1.01694915254237,1.64406779661017,1.3728813559322,0.508474576271186,0.016949152542373,4.45762711864407,1.08169014084507,49.3549648162627,0.466192170818505,0.899216524216524
194,松井啓十郎,8.15384615384615,2.82692307692308,6.53846153846154,1.53846153846154,3.73076923076923,0.961538461538462,1.11538461538462,0.346153846153846,1.59615384615385,1.94230769230769,1.09615384615385,0.711538461538462,0.019230769230769,6.71153846153846,1.15625,57.9995622674546,0.55,1.05336380800954
195,松脇圭志,5.21666666666667,1.93333333333333,4.41666666666667,0.916666666666667,2.76666666666667,0.433333333333333,0.633333333333333,0.25,1.18333333333333,1.43333333333333,1.51666666666667,0.766666666666667,0.1,4.9,1.04392764857881,55.5516115291779,0.541509433962264,0.955083607958013
